,Date,Joaquim Agostinho,Connie Meijer,Fabio Casartelli,Manuel Sanroma,Saúl Morales,Nicole Reinhart,Andrey Kivilev,Alessio Galletti,Isaac Gálvez,Bruno Neves,Wouter Weylandt,Junior Heffernan,Annefleur Kalvenhaar,Antoine Demoitié,Daan Myngheer,Gijs Verdick,Bahman Golbarnezhad,Mike Hall (cyclist),Michael Goolaerts,Robbert de Greef,Bjorg Lambrecht,Suleiman Kangangi,Gino Mäder,Antonio Martín,Néstor Mora,Hernán Patiño,Ricardo Otxoa,Lauri Aus,Amy Gillett,Frederiek Nolf,Zinaida Stahurskaya,Jure Robič,Carla Swart,Carly Hibberd,Víctor Cabedo,Iñaki Lejarreta,Burry Stander,Amy Dombroski,Kristof Goddaert,Kelly McGarry,Michele Scarponi,Jason Lowndes,Desiet Kidane,Marc Demeyer,Bert Oosterbosch,Stive Vermaut,Rob Goris,Joachim Halupczok,Vicente López Carril,Lieuwe Westra,Kelly Catlin,Chris Anker Sørensen,Davide Rebellin,Patricia Pepper,Adrián Babič,Germán Chaves,Tijl De Decker,Ethan Boyes,Arturo Grávalos,Tom Simpson,Juan Manuel Santisteban,Jean-Pierre Monseré,Stan Ockers,Richard Depoorter,Francisco Cepeda (cyclist),Ottavio Bottecchia
4429,2020-02-16,6,1,19,0,1,6,6,0,10,0,11,1,2,2,0,1,15,24,1,3,8,0,1,4,0,0,1,2,4,2,2,7,1,1,1,1,1,8,5,20,8,0,0,2,2,1,0,2,1,2,64,7,7,0.0,0.0,0.0,0.0,0.0,0.0,37,0,4,4,1,2,6
4430,2020-02-17,19,5,16,1,1,3,9,1,0,2,6,4,2,7,2,1,17,33,8,3,18,0,2,5,2,1,1,1,4,1,1,9,1,0,0,1,7,6,18,22,16,1,0,4,3,1,0,2,1,3,81,6,18,0.0,0.0,0.0,0.0,0.0,0.0,41,0,2,2,1,1,8
4431,2020-02-18,13,1,23,3,1,5,2,2,5,1,18,3,1,7,4,1,12,31,14,5,15,0,0,6,1,0,1,4,4,4,1,6,4,1,0,2,6,3,117,26,16,2,0,8,7,0,1,1,0,5,42,6,7,0.0,0.0,0.0,0.0,0.0,0.0,44,2,11,3,0,0,10
4432,2020-02-19,6,0,25,9,2,7,6,2,8,2,9,2,1,2,1,1,5,32,26,0,14,0,1,1,1,1,0,5,3,0,1,4,0,1,1,1,5,2,11,29,11,2,0,6,4,0,0,0,0,1,46,1,4,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,5,2,6,7
4433,2020-02-20,6,0,15,1,0,1,2,0,2,3,11,1,2,8,0,1,12,32,18,5,15,0,3,5,0,0,0,4,2,3,2,6,4,0,1,0,7,0,7,24,14,3,0,1,1,0,0,1,3,2,47,3,12,0.0,0.0,0.0,0.0,0.0,0.0,38,0,4,4,0,2,2
4434,2020-02-21,10,0,22,1,1,3,6,0,2,0,9,3,0,4,0,0,5,22,7,1,15,1,2,2,1,0,2,2,2,1,0,7,4,0,1,1,5,1,8,25,8,2,0,5,4,0,1,0,0,1,23,3,8,0.0,0.0,0.0,0.0,0.0,0.0,40,2,5,3,0,0,8
4435,2020-02-22,5,0,15,1,2,2,4,1,2,0,9,3,2,1,1,0,17,19,2,1,6,1,2,0,2,0,0,0,3,2,0,3,1,1,1,1,2,1,3,26,5,1,0,4,2,0,1,0,1,2,34,2,5,0.0,0.0,0.0,0.0,0.0,0.0,26,1,10,5,1,1,6
4436,2020-02-23,9,0,14,0,3,4,0,0,1,2,8,2,0,2,1,1,7,20,7,1,10,1,1,4,0,0,0,2,2,1,1,3,3,2,0,0,3,1,1,19,13,6,0,1,3,0,0,1,1,1,30,6,7,0.0,0.0,0.0,0.0,0.0,0.0,27,1,3,2,0,3,5
4437,2020-02-24,10,1,21,1,2,2,5,2,2,3,10,2,2,3,5,3,10,31,13,7,13,0,1,4,1,1,1,4,3,1,1,8,7,1,2,1,3,5,5,17,11,3,0,2,1,2,0,0,1,0,50,3,10,0.0,0.0,0.0,0.0,0.0,0.0,29,1,3,11,1,4,6
4438,2020-02-25,8,1,28,0,1,5,3,2,6,1,11,2,1,2,0,0,11,27,8,3,7,1,2,3,3,0,0,1,3,0,1,4,2,0,1,2,6,3,0,23,10,2,0,3,1,0,1,2,1,0,45,3,11,0.0,0.0,0.0,0.0,0.0,0.0,51,0,7,6,2,3,7
4439,2020-02-26,8,3,28,1,4,1,5,0,2,0,11,2,0,3,1,3,24,45,5,2,16,0,0,1,0,0,1,5,4,3,2,5,5,1,0,0,4,5,4,77,19,2,1,3,2,0,0,1,0,1,53,4,17,0.0,0.0,0.0,0.0,0.0,0.0,49,0,9,3,1,3,14
4440,2020-02-27,10,2,17,5,2,2,6,1,3,1,8,1,1,3,2,1,10,23,11,2,22,0,4,3,2,1,1,1,1,1,3,4,1,1,5,0,2,2,3,33,11,1,0,4,13,0,0,1,2,1,255,5,11,0.0,0.0,0.0,0.0,0.0,0.0,42,1,2,3,1,6,14
4441,2020-02-28,4,0,21,1,2,5,4,0,4,0,5,2,1,3,1,1,15,14,9,2,33,1,1,1,0,4,0,4,7,2,1,5,1,2,4,0,8,6,5,37,10,5,0,7,7,0,1,0,2,1,180,1,4,0.0,0.0,0.0,0.0,0.0,0.0,36,2,8,0,1,1,9
4442,2020-02-29,9,0,11,0,3,2,2,1,1,2,6,0,1,2,2,0,8,21,10,2,9,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,4,0,1,20,14,1,0,3,4,0,0,2,0,4,143,9,12,0.0,0.0,0.0,0.0,0.0,0.0,33,0,10,5,0,5,3
4443,2020-03-01,6,2,36,1,0,3,6,1,3,3,9,3,0,5,3,1,12,15,4,3,10,1,1,1,2,0,3,1,1,1,2,2,3,0,1,0,2,2,0,22,5,0,0,1,4,0,0,4,0,1,64,6,18,0.0,0.0,0.0,0.0,0.0,0.0,42,1,3,5,0,3,9
4444,2020-03-02,8,2,28,4,1,4,7,0,1,1,16,0,1,0,0,0,9,36,6,5,9,0,1,3,1,0,0,4,4,0,1,5,1,1,2,1,3,3,1,32,8,1,0,4,3,0,0,3,0,0,49,1,22,0.0,0.0,0.0,0.0,0.0,0.0,47,0,6,3,1,3,8
4445,2020-03-03,9,3,21,3,1,2,6,2,0,3,22,5,5,3,2,1,14,35,10,3,17,1,2,2,1,2,0,2,3,3,1,6,2,1,1,2,4,3,2,22,13,3,0,15,1,0,0,0,0,2,62,6,16,0.0,0.0,0.0,0.0,0.0,0.0,46,4,4,4,1,2,8
4446,2020-03-04,5,0,35,2,0,6,11,1,2,1,13,0,3,2,4,1,11,34,28,6,17,0,0,2,1,1,0,6,8,14,2,3,3,0,1,2,4,3,1,58,8,2,0,2,5,1,0,1,1,1,62,4,8,0.0,0.0,0.0,0.0,0.0,0.0,79,3,8,4,0,6,7
4447,2020-03-05,7,1,34,0,1,5,6,1,2,1,9,1,0,2,2,0,6,23,19,3,14,1,1,1,0,0,2,4,7,1,4,4,2,0,1,1,3,3,0,41,13,0,0,1,1,1,0,2,0,1,33,3,11,0.0,0.0,0.0,0.0,0.0,0.0,51,1,19,7,2,3,13
4448,2020-03-06,5,1,16,0,2,1,5,2,1,1,12,2,0,3,1,0,7,24,5,3,14,1,1,6,0,0,4,4,6,2,0,4,6,0,0,0,10,1,5,49,21,0,0,5,2,0,0,1,3,11,48,3,13,0.0,0.0,0.0,0.0,0.0,0.0,38,1,23,3,3,2,9
4449,2020-03-07,7,0,14,0,1,5,8,0,3,1,9,0,1,3,0,3,5,20,7,6,13,0,2,2,0,0,1,4,3,0,0,3,3,0,0,0,2,3,2,198,26,0,0,0,0,0,1,1,1,11,38,6,26,0.0,0.0,0.0,0.0,0.0,0.0,36,0,22,1,0,2,1
4450,2020-03-08,8,1,18,2,0,1,5,1,4,1,8,1,2,1,1,0,12,26,6,2,7,12,2,0,2,2,0,3,3,0,1,5,1,1,0,1,9,0,0,127,18,3,3,3,3,0,0,0,1,7,42,6,16,0.0,0.0,0.0,0.0,0.0,0.0,30,3,180,4,0,2,9
4451,2020-03-09,7,1,23,2,0,2,13,1,1,1,12,2,1,4,1,1,15,31,10,3,12,1,1,0,0,0,2,2,5,2,1,19,0,3,0,0,8,0,1,88,20,2,2,4,4,0,0,1,0,9,44,7,27,0.0,0.0,0.0,0.0,0.0,0.0,37,0,102,3,0,1,11
4452,2020-03-10,6,2,17,0,2,3,14,0,5,0,7,2,2,1,2,0,11,41,4,3,10,0,0,3,0,0,1,5,2,0,2,6,2,1,0,0,15,1,1,79,23,1,0,6,2,2,0,1,1,16,34,2,17,0.0,0.0,0.0,0.0,0.0,0.0,34,0,47,1,0,2,8
4453,2020-03-11,3,1,19,2,1,6,7,1,1,1,9,4,1,2,1,1,9,36,2,2,9,4,2,1,1,1,1,3,3,1,1,11,4,2,2,1,10,2,3,46,23,1,0,12,0,0,1,0,3,6,38,2,12,0.0,0.0,0.0,0.0,0.0,0.0,39,1,27,2,1,5,3
4454,2020-03-12,5,1,30,1,0,2,12,0,1,0,12,0,0,1,0,1,3,18,8,2,7,1,1,1,0,0,1,4,3,1,0,3,0,5,2,1,4,3,2,37,21,2,0,3,1,4,1,1,1,3,34,6,9,0.0,0.0,0.0,0.0,0.0,0.0,30,2,20,4,0,2,5
4455,2020-03-13,2,1,18,0,4,2,4,0,2,0,13,1,0,0,0,0,10,13,4,0,17,0,1,1,0,0,3,0,3,0,3,4,0,1,0,0,2,2,0,47,10,0,0,3,0,1,1,0,0,4,33,3,8,0.0,0.0,0.0,0.0,0.0,0.0,42,0,12,7,0,1,7
4456,2020-03-14,6,1,24,1,1,1,12,0,2,1,11,0,1,0,2,2,12,17,6,0,8,0,0,2,1,0,0,0,4,0,0,4,1,3,0,2,3,1,1,65,17,5,1,6,3,2,0,2,2,5,19,6,8,0.0,0.0,0.0,0.0,0.0,0.0,56,1,17,0,0,1,14
4457,2020-03-15,5,1,9,0,0,6,10,0,2,0,5,3,0,2,0,2,9,15,9,0,9,0,2,1,0,1,1,3,1,0,0,3,1,0,0,1,2,1,3,36,14,0,0,4,2,0,1,3,0,3,18,4,6,0.0,0.0,0.0,0.0,0.0,0.0,36,0,33,1,0,2,11
4458,2020-03-16,15,0,21,3,4,6,8,3,7,3,17,3,3,5,2,3,13,28,11,1,21,0,2,1,0,0,1,1,2,0,0,7,0,2,0,0,1,0,0,54,31,2,0,5,5,1,0,3,3,4,19,2,7,0.0,0.0,0.0,0.0,0.0,0.0,50,0,20,5,3,3,8
4459,2020-03-17,11,0,12,1,1,2,2,1,2,0,13,1,1,2,0,2,15,37,8,8,18,0,1,1,0,0,3,2,2,0,1,0,2,0,1,2,2,2,1,55,15,2,0,8,1,1,0,1,0,6,31,2,9,0.0,0.0,0.0,0.0,0.0,0.0,32,3,6,5,2,0,8
4460,2020-03-18,6,0,15,0,0,1,5,0,2,0,14,0,1,2,0,0,13,23,6,1,13,1,2,1,0,0,0,4,4,0,2,1,1,1,1,0,3,5,0,45,18,2,0,6,2,1,1,0,2,3,26,5,11,0.0,0.0,0.0,0.0,0.0,0.0,42,2,23,3,1,1,2
4461,2020-03-19,2,1,12,0,1,3,4,2,2,2,12,1,1,0,1,0,10,22,7,2,16,0,1,5,0,1,1,2,2,0,0,3,2,0,0,0,1,0,3,47,42,1,0,7,2,0,0,5,0,6,25,6,12,0.0,0.0,0.0,0.0,0.0,0.0,36,1,23,6,2,1,8
4462,2020-03-20,150,3,23,1,0,5,3,1,1,0,7,0,2,4,2,2,16,44,11,4,14,1,3,4,0,0,1,1,1,2,1,9,5,1,0,0,2,3,0,57,21,2,0,7,2,1,0,1,1,4,20,4,13,0.0,0.0,0.0,0.0,0.0,0.0,34,2,32,6,2,3,11
4463,2020-03-21,2,1,16,0,0,3,3,0,0,0,7,2,3,2,1,1,14,116,4,0,12,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,6,1,0,73,11,1,0,16,1,1,0,3,2,1,20,4,13,0.0,0.0,0.0,0.0,0.0,0.0,43,0,12,1,1,3,9
4464,2020-03-22,11,0,14,0,0,0,7,1,5,0,7,1,1,5,0,0,14,27,4,1,8,0,1,1,0,0,0,2,1,0,0,11,1,0,0,1,3,1,0,85,37,0,1,19,2,0,1,3,4,9,17,13,7,0.0,0.0,0.0,0.0,0.0,0.0,40,1,13,7,3,2,19
4465,2020-03-23,15,2,15,0,0,3,2,1,3,0,10,2,0,6,1,1,37,32,10,1,18,0,0,2,0,0,1,1,6,0,0,8,3,0,1,1,4,0,2,61,22,0,0,7,1,0,3,5,1,0,26,6,9,0.0,0.0,0.0,0.0,0.0,0.0,44,0,11,4,1,1,11
4466,2020-03-24,10,0,13,2,1,6,3,0,1,1,25,0,0,1,0,1,29,19,9,1,6,0,0,3,0,0,4,3,1,2,0,8,3,0,1,1,3,1,1,72,23,0,0,12,0,2,0,3,2,2,22,8,17,0.0,0.0,0.0,0.0,0.0,0.0,52,0,15,4,4,1,6
4467,2020-03-25,15,1,22,0,0,3,7,1,2,1,40,0,4,3,2,2,27,20,13,5,18,1,1,2,4,0,2,5,4,3,3,5,3,2,0,1,4,1,3,46,20,2,0,10,2,0,0,4,3,1,34,3,10,0.0,0.0,0.0,0.0,0.0,0.0,53,0,14,13,1,1,16
4468,2020-03-26,12,2,33,1,1,9,4,1,6,1,21,0,1,4,0,0,15,32,2,1,10,1,1,0,1,0,0,2,4,0,0,4,0,0,6,0,2,1,3,40,17,0,0,15,1,0,0,2,0,5,61,10,21,0.0,0.0,0.0,0.0,0.0,0.0,63,0,8,6,2,3,12
4469,2020-03-27,11,2,34,3,2,2,4,2,3,1,24,2,2,11,3,2,12,41,10,3,18,0,0,3,1,0,2,2,3,2,1,3,1,1,0,1,5,1,1,42,23,0,0,7,3,0,1,3,1,0,64,5,18,0.0,0.0,0.0,0.0,0.0,0.0,53,2,14,10,5,4,17
4470,2020-03-28,8,2,23,1,1,5,7,1,4,4,12,1,4,6,4,2,13,20,17,4,17,1,3,3,6,2,5,3,2,2,1,1,0,0,0,1,2,2,0,50,24,3,0,11,3,4,0,3,1,4,34,6,19,0.0,0.0,0.0,0.0,0.0,0.0,44,1,6,4,4,3,24
4471,2020-03-29,8,0,22,1,2,5,9,3,3,2,20,3,3,9,3,2,12,31,10,4,18,0,2,0,0,0,2,2,2,3,1,1,1,0,0,0,1,2,1,30,21,1,0,13,5,0,0,0,4,4,52,7,14,0.0,0.0,0.0,0.0,0.0,0.0,56,0,8,4,1,4,9
4472,2020-03-30,12,1,32,4,1,5,7,0,8,1,16,3,2,7,1,2,11,25,11,2,15,0,1,5,2,0,1,8,3,1,2,7,2,2,0,1,5,1,1,37,17,2,3,8,0,0,1,4,1,5,31,5,18,0.0,0.0,0.0,0.0,0.0,0.0,65,0,9,8,1,2,8
4473,2020-03-31,4,2,35,0,0,1,10,1,8,0,32,2,2,3,1,3,9,109,19,1,16,0,1,5,1,0,2,2,9,5,0,8,0,4,1,0,8,2,2,46,24,1,0,7,2,2,1,3,0,7,35,12,19,0.0,0.0,0.0,0.0,0.0,0.0,48,1,21,9,2,5,10
4474,2020-04-01,2,0,29,0,0,7,7,0,2,1,16,1,1,3,0,2,10,51,12,2,13,1,0,1,0,0,0,7,6,2,3,6,0,1,1,1,6,1,3,38,31,1,0,12,1,0,1,3,0,5,18,7,10,0.0,0.0,0.0,0.0,0.0,0.0,54,1,9,2,3,1,11
4475,2020-04-02,11,5,32,0,0,3,6,2,6,0,16,1,5,4,3,0,24,33,10,2,54,0,3,1,1,0,3,3,3,5,0,5,5,1,5,3,3,1,3,34,32,2,2,10,5,3,2,5,2,2,28,5,21,0.0,0.0,0.0,0.0,0.0,0.0,65,1,54,7,1,4,10
4476,2020-04-03,7,3,25,1,0,2,12,1,4,0,9,2,1,2,1,1,21,26,13,4,30,0,1,2,3,0,2,6,3,3,0,3,2,1,0,0,8,3,2,44,22,2,0,13,3,0,1,1,2,6,20,8,12,0.0,0.0,0.0,0.0,0.0,0.0,53,0,28,9,2,5,21
4477,2020-04-04,13,0,35,0,0,2,7,0,3,0,5,4,1,1,2,1,14,34,9,2,12,2,0,0,0,0,2,5,2,1,0,4,2,0,0,0,4,0,1,43,28,2,0,14,3,1,3,2,0,4,31,4,12,0.0,0.0,0.0,0.0,0.0,0.0,56,0,6,3,3,2,13
4478,2020-04-05,18,4,25,0,0,5,4,1,1,0,27,4,12,7,3,1,12,29,14,6,22,3,1,2,0,0,0,4,2,1,0,13,2,2,0,1,15,1,3,55,22,1,0,16,9,1,1,5,1,9,23,6,12,0.0,0.0,0.0,0.0,0.0,0.0,61,1,10,7,0,1,18
4479,2020-04-06,11,1,32,3,3,3,9,0,4,3,14,2,2,5,1,1,15,36,14,3,15,0,0,2,3,1,0,5,5,2,0,12,3,0,0,0,12,0,2,31,24,1,1,16,1,0,0,1,3,1,30,5,13,0.0,0.0,0.0,0.0,0.0,0.0,54,1,18,1,0,3,13
4480,2020-04-07,16,0,30,1,0,4,6,1,1,3,21,0,1,2,0,2,14,85,9,3,11,0,2,11,0,0,2,3,4,2,1,5,5,4,1,1,12,2,3,46,23,1,0,18,3,1,5,7,1,1,29,6,11,0.0,0.0,0.0,0.0,0.0,0.0,59,1,9,19,2,1,13
4481,2020-04-08,12,4,19,2,2,6,6,2,3,1,17,2,2,3,2,1,12,59,27,5,17,0,2,3,0,0,7,3,2,4,2,10,2,3,0,4,8,1,1,37,28,0,1,16,6,1,2,10,1,7,37,8,11,0.0,0.0,0.0,0.0,0.0,0.0,76,2,6,3,5,1,10
4482,2020-04-09,43,0,23,1,2,3,21,3,5,1,27,3,2,5,1,1,9,34,23,4,22,0,1,1,0,1,2,2,5,2,1,7,0,3,1,0,16,5,2,45,19,3,0,9,5,0,1,6,0,4,33,6,13,0.0,0.0,0.0,0.0,0.0,0.0,56,0,9,3,1,5,13
4483,2020-04-10,15,3,27,0,0,3,11,3,4,0,14,3,2,5,2,0,17,46,24,3,20,1,1,2,1,1,0,7,5,5,1,12,4,2,1,1,9,0,4,56,13,1,1,27,6,0,1,1,1,8,29,11,9,0.0,0.0,0.0,0.0,0.0,0.0,44,1,6,4,1,2,9
4484,2020-04-11,13,0,33,0,0,4,15,0,3,2,20,1,2,4,3,2,13,29,24,3,14,1,4,1,2,0,2,5,2,1,1,5,3,3,0,1,7,2,1,58,24,4,1,27,1,2,0,7,0,1,25,7,7,0.0,0.0,0.0,0.0,0.0,0.0,63,3,14,11,5,11,6
4485,2020-04-12,15,4,22,1,4,9,16,4,2,2,20,4,5,4,2,1,13,89,38,7,11,1,1,2,1,0,1,3,3,4,1,10,2,1,4,1,12,4,4,61,17,1,0,47,5,1,1,19,2,3,23,4,20,0.0,0.0,0.0,0.0,0.0,0.0,53,1,6,2,3,4,11
4486,2020-04-13,18,1,42,2,0,12,17,0,3,2,9,3,4,10,5,3,16,130,40,2,15,4,3,1,1,1,1,2,3,2,0,12,2,1,1,2,5,10,2,51,36,3,0,27,11,1,1,6,1,3,35,14,19,0.0,0.0,0.0,0.0,0.0,0.0,53,2,13,8,0,5,11
4487,2020-04-14,14,0,41,0,2,2,23,2,4,2,9,2,4,3,3,3,12,58,20,3,25,0,0,1,0,0,2,1,3,2,1,2,2,2,1,2,14,8,1,56,34,0,1,27,1,1,2,5,0,3,23,15,27,0.0,0.0,0.0,0.0,0.0,0.0,78,2,9,6,2,3,10
4488,2020-04-15,14,3,45,0,1,8,11,1,5,1,20,1,1,5,2,1,13,55,10,3,32,0,2,3,1,0,2,6,9,2,1,5,2,2,0,1,5,5,0,50,37,0,0,16,6,0,0,5,3,8,26,8,18,0.0,0.0,0.0,0.0,0.0,0.0,65,1,11,1,4,5,10
4489,2020-04-16,8,1,33,2,0,6,12,5,11,2,20,2,2,1,2,5,4,74,17,3,34,0,2,0,0,1,1,4,2,3,1,10,3,0,3,1,3,3,4,60,40,1,0,7,2,1,2,1,0,3,21,16,13,0.0,0.0,0.0,0.0,0.0,0.0,70,1,9,4,1,3,12
4490,2020-04-17,15,0,23,0,2,3,11,0,4,1,17,0,1,8,0,2,7,60,12,2,27,0,4,2,5,0,1,4,9,0,2,13,3,2,1,4,5,3,3,42,52,3,0,10,2,0,0,5,1,2,36,7,16,0.0,0.0,0.0,0.0,0.0,0.0,71,0,6,3,1,13,11
4491,2020-04-18,3,0,22,2,2,5,5,1,3,2,13,1,2,5,2,1,8,86,12,0,33,0,3,2,2,1,1,4,1,0,0,3,0,1,0,1,5,1,2,59,50,3,0,11,1,0,1,2,0,8,21,5,10,0.0,0.0,0.0,0.0,0.0,0.0,77,2,15,3,1,3,5
4492,2020-04-19,8,0,44,1,0,2,18,1,3,3,13,0,4,12,1,4,10,84,13,3,46,0,6,6,0,2,0,4,2,3,1,6,3,0,0,0,7,2,1,75,43,4,0,10,1,0,0,7,0,4,40,5,14,0.0,0.0,0.0,0.0,0.0,0.0,44,0,12,10,1,6,10
4493,2020-04-20,17,1,32,1,2,9,14,2,2,1,14,3,2,13,6,6,15,78,14,6,26,0,3,2,0,0,2,8,3,3,0,9,2,2,1,1,3,2,3,65,33,0,1,4,2,1,0,3,1,1,19,4,28,0.0,0.0,0.0,0.0,0.0,0.0,64,1,12,4,3,5,11
4494,2020-04-21,15,1,33,4,1,4,14,2,5,0,9,0,1,9,6,2,6,74,13,4,34,1,0,2,1,0,6,5,6,3,4,15,1,0,3,1,7,7,3,46,44,0,0,13,5,3,2,4,0,2,41,11,15,0.0,0.0,0.0,0.0,0.0,0.0,55,2,4,4,0,4,9
4495,2020-04-22,17,0,36,3,1,1,8,2,5,2,23,3,0,12,3,2,7,73,21,4,25,0,5,4,0,0,2,3,6,3,0,15,4,1,0,0,4,4,0,40,243,1,0,6,2,0,2,3,0,2,34,8,34,0.0,0.0,0.0,0.0,0.0,0.0,60,0,11,5,3,7,14
4496,2020-04-23,6,3,41,4,4,9,12,3,2,6,11,4,5,9,4,3,8,54,9,4,30,1,4,4,3,2,2,2,4,3,2,12,2,1,3,2,5,3,2,37,118,4,0,7,6,0,1,3,3,4,50,3,17,0.0,0.0,0.0,0.0,0.0,0.0,56,2,7,6,3,2,11
4497,2020-04-24,8,1,36,1,2,5,9,1,3,2,12,3,1,2,0,1,12,54,10,5,25,0,2,2,1,0,2,4,8,2,0,7,0,1,1,0,1,1,1,39,57,1,1,15,1,1,2,1,0,6,42,4,13,0.0,0.0,0.0,0.0,0.0,0.0,66,0,20,3,1,4,10
4498,2020-04-25,11,0,27,2,3,1,13,1,6,2,11,1,0,3,1,3,8,67,12,3,19,0,1,6,1,0,2,4,1,4,2,5,1,5,0,0,7,2,1,44,37,3,0,6,3,1,3,0,1,3,28,10,16,0.0,0.0,0.0,0.0,0.0,0.0,66,2,5,8,0,3,8
4499,2020-04-26,11,1,44,1,2,4,6,0,1,7,27,1,0,5,1,1,10,82,18,9,26,1,4,3,0,1,5,5,2,3,1,13,2,0,0,0,6,1,3,37,42,5,1,14,10,0,0,4,2,3,26,10,42,0.0,0.0,0.0,0.0,0.0,0.0,70,2,9,9,2,4,9
4500,2020-04-27,14,5,86,1,2,4,17,1,0,2,36,1,1,3,4,3,12,65,15,6,29,0,3,0,2,0,2,2,5,1,1,13,2,0,0,1,8,3,1,49,52,0,0,16,6,0,2,2,1,4,26,7,26,0.0,0.0,0.0,0.0,0.0,0.0,68,0,6,6,2,4,13
4501,2020-04-28,14,2,38,3,3,6,6,4,4,2,25,2,4,5,4,2,14,79,14,8,32,1,3,0,6,1,1,4,3,0,0,7,5,2,0,3,6,4,1,51,34,0,1,9,3,1,0,9,1,3,33,8,23,0.0,0.0,0.0,0.0,0.0,0.0,77,0,12,8,2,6,15
4502,2020-04-29,6,0,27,1,1,2,10,1,6,2,17,0,0,2,1,1,17,89,17,1,20,1,4,5,1,1,2,2,5,3,4,6,3,1,0,1,6,1,2,48,45,0,0,12,6,0,1,3,5,5,23,5,22,0.0,0.0,0.0,0.0,0.0,0.0,60,1,8,7,1,6,13
4503,2020-04-30,12,0,36,0,2,2,9,0,2,1,13,2,2,3,2,0,5,67,13,3,12,0,1,2,3,0,1,2,5,1,0,11,1,0,0,0,6,1,2,59,32,5,0,7,2,0,0,2,1,1,26,7,13,0.0,0.0,0.0,0.0,0.0,0.0,63,1,6,4,0,4,7
4504,2020-05-01,11,1,41,1,1,5,12,1,2,0,16,1,3,3,1,0,17,66,7,1,21,0,1,2,1,0,2,2,5,0,1,6,1,0,2,1,7,2,0,38,16,0,0,8,6,0,0,3,0,3,32,5,5,0.0,0.0,0.0,0.0,0.0,0.0,62,0,3,3,2,3,9
4505,2020-05-02,19,1,21,0,0,3,0,1,1,1,11,1,0,2,3,1,8,56,7,6,23,0,1,2,2,0,1,1,1,2,0,6,3,0,1,0,3,2,1,54,30,0,0,7,3,0,0,3,5,5,15,1,6,0.0,0.0,0.0,0.0,0.0,0.0,61,0,4,4,1,2,10
4506,2020-05-03,11,1,26,3,3,0,4,0,4,1,15,1,2,3,1,0,9,70,11,0,22,0,0,0,0,0,0,3,0,1,0,6,3,0,0,1,4,1,1,46,31,1,1,5,2,0,0,3,2,1,27,1,14,0.0,0.0,0.0,0.0,0.0,0.0,58,0,8,5,2,2,9
4507,2020-05-04,6,0,34,1,1,8,11,3,5,2,18,0,1,3,3,1,9,78,12,2,32,1,4,3,0,0,2,5,3,1,1,13,1,0,0,1,8,2,0,51,38,1,0,17,2,1,1,0,1,3,25,7,15,0.0,0.0,0.0,0.0,0.0,0.0,77,2,5,3,1,4,12
4508,2020-05-05,6,0,27,1,0,6,14,1,4,1,22,3,1,4,5,1,11,74,25,1,29,0,4,3,1,0,0,0,5,4,1,10,0,0,0,0,8,3,0,83,47,3,0,5,6,1,0,1,0,4,20,5,10,0.0,0.0,0.0,0.0,0.0,0.0,68,2,9,3,0,2,8
4509,2020-05-06,7,2,44,0,0,4,8,2,6,2,35,4,8,6,6,1,9,57,10,4,21,0,1,1,2,0,2,1,5,2,0,9,2,2,0,0,1,0,4,62,25,0,0,16,3,0,0,5,0,1,24,2,8,0.0,0.0,0.0,0.0,0.0,0.0,46,3,6,8,1,4,11
4510,2020-05-07,7,1,39,0,0,9,17,1,4,7,28,0,2,3,3,1,9,49,7,1,19,0,2,1,0,0,2,5,4,3,0,2,3,1,1,0,2,4,0,48,28,1,0,7,2,0,1,1,0,3,24,2,7,0.0,0.0,0.0,0.0,0.0,0.0,48,1,9,9,3,4,14
4511,2020-05-08,8,1,28,1,1,7,11,3,2,3,23,1,4,2,2,2,9,54,12,6,15,0,1,0,2,0,1,3,6,0,1,7,6,3,1,2,1,0,0,44,25,1,0,1,1,0,0,3,0,5,29,4,12,0.0,0.0,0.0,0.0,0.0,0.0,53,0,8,2,0,6,8
4512,2020-05-09,11,1,33,0,0,1,10,1,3,1,230,0,2,4,2,1,7,84,9,3,15,0,0,0,0,0,1,2,0,2,0,5,1,0,2,1,2,0,2,33,33,1,0,6,0,0,0,3,2,4,18,11,5,0.0,0.0,0.0,0.0,0.0,0.0,48,0,1,2,4,1,12
4513,2020-05-10,21,0,36,3,1,4,8,2,5,2,151,3,2,5,4,6,15,91,14,4,22,0,2,2,0,0,1,1,11,5,0,3,2,0,0,0,1,4,2,65,61,1,0,8,2,0,0,2,3,2,23,4,15,0.0,0.0,0.0,0.0,0.0,0.0,59,1,6,2,4,5,18
4514,2020-05-11,7,2,53,1,1,4,8,3,3,2,174,1,2,6,2,4,18,90,11,7,41,0,1,5,1,1,5,2,5,7,2,5,5,1,0,1,10,7,1,56,67,0,0,1,6,1,0,0,2,4,25,4,8,0.0,0.0,0.0,0.0,0.0,0.0,53,2,12,13,2,8,11
